NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;VERKEERSKUNDIGWEGVAKVILD;TRAJECTVILD;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
3897616;2024-01-09;2024-01-09;8:54:29;8:56:00;3,033;2000,000;1,517;30,1;22,3;A;9;A9;aflopend;Schiphol-Oost - Holendrecht;Amstelveen - Diemen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897617;2024-01-09;2024-01-09;8:54:29;8:56:00;3,640;2400,000;1,517;23,8;21,4;A;9;A9;oplopend;AMC Ziekenhuis - Amstelveen;Diemen - Amstelveen;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897618;2024-01-09;2024-01-09;8:54:29;8:57:00;5,100;2026,000;2,517;28,8;26,8;A;9;A9;oplopend;Amstelveen-Stadshart - Schipholbrug;Amstelveen - Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897707;2024-01-09;2024-01-09;9:09:28;9:13:00;7,540;2134,000;3,533;45,3;47,3;A;20;A20;aflopend;Moordrecht - Nieuwerkerk aan den IJssel;Gouda - Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897708;2024-01-09;2024-01-09;9:09:28;9:15:04;13,630;2434,000;5,600;50,6;53,2;A;4;A4;aflopend;Rijswijk - Rijswijk-Plaspoelpolder;Rotterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897709;2024-01-09;2024-01-09;9:10:29;9:12:00;5,915;3900,000;1,517;98,5;102,4;A;50;A50;aflopend;Son en Breugel - Koppenbergbrug;Oss - Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897710;2024-01-09;2024-01-09;9:10:29;9:13:00;5,680;2257,000;2,517;0,5;2,7;A;8;A8;aflopend;Zaanstad-Zuid - Coenplein;Zaandam - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3897711;2024-01-09;2024-01-09;9:11:29;9:15:04;7,675;2142,000;3,583;127,7;129,7;A;12;A12;aflopend;Arnhem-Noord - Waterberg;Arnhem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898159;2024-01-09;2024-01-09;16:21:30;16:23:00;3,750;2500,000;1,500;1,5;4,0;A;28;A28;aflopend;Utrecht-De Uithof - Rijnsweerd;Amersfoort - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898160;2024-01-09;2024-01-09;16:21:30;16:24:00;5,250;2100,000;2,500;57,3;55,2;A;58;A58;oplopend;Sint Annabosch - Ulvenhout;Tilburg - Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898162;2024-01-09;2024-01-09;16:22:30;17:12:00;193,938;3918,000;49,500;125,4;128,4;A;15;A15;aflopend;Tiel-West - Wadenoijen;Nijmegen - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 50];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898163;2024-01-09;2024-01-09;16:22:30;16:28:00;16,120;2931,000;5,500;80,0;82,0;A;15;A15;aflopend;Sliedrecht-West - Papendrecht;Gorinchem - Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898164;2024-01-09;2024-01-09;16:22:30;16:47:00;73,695;3008,000;24,500;49,9;47,1;A;4;A4;oplopend;Den Haag-Ypenburg - Rijswijk-Plaspoelpolder;Den Haag - Rotterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 12], [Ongeval(len) 12];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
3898225;2024-01-09;2024-01-09;16:31:30;17:40:04;255,608;3728,000;68,567;63,0;60,7;A;6;A6;oplopend;Almere-Oostvaarders - Lelystad-Airport;Muiden - Lelystad;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 69];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898227;2024-01-09;2024-01-09;16:32:30;16:34:00;6,300;4200,000;1,500;30,1;34,3;A;12;A12;aflopend;Reeuwijk - Gouda;Utrecht - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898229;2024-01-09;2024-01-09;16:32:30;18:07:00;498,373;5274,000;94,500;69,7;78,2;A;27;A27;aflopend;Rijnsweerd - Lunetten;Utrecht - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 94];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898230;2024-01-09;2024-01-09;16:32:30;16:50:03;52,620;2998,000;17,550;107,9;110,0;A;27;A27;aflopend;Almere-Haven - Stichtse Brug;Almere - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898231;2024-01-09;2024-01-09;16:32:30;16:34:00;3,450;2300,000;1,500;21,4;19,1;A;27;A27;oplopend;Geertruidenberg - Keizersveerbrug;Breda - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898297;2024-01-09;2024-01-09;16:43:30;16:51:02;18,485;2454,000;7,533;177,2;175,1;A;2;A2;oplopend;Valkenswaard - Leende;Eindhoven - Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898298;2024-01-09;2024-01-09;16:43:30;16:50:04;16,060;2446,000;6,567;24,3;22,3;A;30;A30;oplopend;Barneveld-Noord - Barneveld;Lunteren - Barneveld;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898301;2024-01-09;2024-01-09;16:43:30;17:29:00;148,915;3273,000;45,500;39,4;42,5;N;35;N35;aflopend;Wierden-West - Rijssen;Almelo - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 46];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898302;2024-01-09;2024-01-09;16:43:30;16:45:03;3,720;2400,000;1,550;7,7;5,3;N;36;N36;oplopend;Wierden-Noord - brug over het Kanaal Almelo-De Haandrik;Almelo - Dedemsvaart;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898304;2024-01-09;2024-01-09;16:44:30;16:56:00;47,498;4130,000;11,500;121,6;124,4;A;12;A12;aflopend;Waterberg - Grijsoord;Arnhem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898373;2024-01-09;2024-01-09;16:52:31;16:54:00;2,967;2000,000;1,483;59,9;57,9;A;12;A12;oplopend;Nieuwegein - Kanaleneiland;Den Haag - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898375;2024-01-09;2024-01-09;16:52:31;16:56:00;7,347;2109,000;3,483;30,5;28,5;A;4;A4;oplopend;Hoogmade - Limesaquaduct;Amsterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898376;2024-01-09;2024-01-09;16:52:31;16:56:00;7,482;2148,000;3,483;10,5;8,4;A;8;A8;oplopend;Zaanstad-Westerkoog - Zaanstad-Assendelft;Amsterdam - Zaandam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898379;2024-01-09;2024-01-09;16:53:31;16:58:00;9,998;2230,000;4,483;119,6;117,5;A;15;A15;oplopend;Meteren - Geldermalsen;Gorinchem - Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898380;2024-01-09;2024-01-09;16:53:31;16:57:00;7,585;2178,000;3,483;49,2;51,3;A;4;A4;aflopend;Rijswijk-Plaspoelpolder - Den Haag-Ypenburg;Rotterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898447;2024-01-09;2024-01-09;17:01:30;17:04:00;7,078;2831,000;2,500;99,3;96,5;A;27;A27;oplopend;Eemnes - Eemnes;Utrecht - Almere;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898448;2024-01-09;2024-01-09;17:01:30;17:11:00;23,027;2424,000;9,500;159,0;155,8;A;2;A2;oplopend;Batadorp - De Hogt;Eindhoven - Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898449;2024-01-09;2024-01-09;17:01:30;17:03:00;3,150;2100,000;1,500;104,7;102,6;A;50;A50;oplopend;Son en Breugel - Sint-Oedenrode;Eindhoven - Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898450;2024-01-09;2024-01-09;17:02:30;18:31:01;429,150;4848,000;88,517;21,6;18,3;A;10;A10;oplopend;De Nieuwe Meer - Amsterdam-Slotervaart;Knooppunt De Nieuwe Meer - Knooppunt Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 89];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898535;2024-01-09;2024-01-09;17:11:31;17:14:00;6,953;2800,000;2,483;24,3;21,5;N;35;N35;oplopend;Mariënheem - Haarle;Zwolle - Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898538;2024-01-09;2024-01-09;17:12:31;17:22:00;27,570;2907,000;9,483;17,4;19,5;A;16;A16;aflopend;Rotterdam-Kralingen - Rotterdam-Prins Alexander;Breda - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898539;2024-01-09;2024-01-09;17:12:31;17:14:00;3,263;2200,000;1,483;64,3;66,5;A;27;A27;aflopend;Nieuwegein - Lekbrug;Utrecht - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898540;2024-01-09;2024-01-09;17:12:31;17:15:03;5,320;2100,000;2,533;28,6;22,6;A;28;A28;oplopend;Hoevelaken - Hoevelaken;Amersfoort - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898541;2024-01-09;2024-01-09;17:12:31;17:41:00;138,118;4849,000;28,483;94,4;92,2;A;2;A2;oplopend;Waardenburg - Martinus Nijhoffbrug;Utrecht - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898635;2024-01-09;2024-01-09;17:25:31;18:12:00;163,122;3509,000;46,483;50,9;53,0;A;1;A1;aflopend;Barneveld - Hoevelaken;Amersfoort - Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 44];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
3898636;2024-01-09;2024-01-09;17:25:31;17:27:00;3,263;2200,000;1,483;34,9;32,7;A;20;A20;oplopend;Rotterdam-Crooswijk - Terbregseplein;Hoek van Holland - Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898637;2024-01-09;2024-01-09;17:25:31;17:28:00;5,538;2230,000;2,483;32,2;30,2;A;27;A27;oplopend;Werkendam - Merwedebrug;Breda - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898638;2024-01-09;2024-01-09;17:25:31;17:27:00;5,043;3400,000;1,483;0,0;3,4;A;28;A28;aflopend;Rijnsweerd - Utrecht-Centrum;Amersfoort - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898639;2024-01-09;2024-01-09;17:25:31;17:30:03;11,957;2638,000;4,533;42,9;40,6;A;2;A2;oplopend;Abcoude - Vinkeveen;Amsterdam - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898741;2024-01-09;2024-01-09;17:36:31;17:58:00;51,513;2398,000;21,483;29,8;31,8;A;10;A10;aflopend;Coenplein - Coentunnel;Knooppunt Coenplein - Knooppunt De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898742;2024-01-09;2024-01-09;17:36:31;17:40:03;9,255;2619,000;3,533;90,2;87,5;A;15;A15;oplopend;Hardinxveld-Giessendam - Gorinchem;Ridderkerk - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898743;2024-01-09;2024-01-09;17:36:31;17:53:00;58,903;3574,000;16,483;16,5;19,2;A;16;A16;aflopend;Rotterdam-Prins Alexander - Terbregseplein;Breda - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898744;2024-01-09;2024-01-09;17:36:31;17:50:03;57,723;4265,000;13,533;46,1;49,8;A;27;A27;aflopend;Lexmond - Noordeloos;Utrecht - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898745;2024-01-09;2024-01-09;17:36:31;17:39:00;7,643;3078,000;2,483;9,6;6,8;A;28;A28;oplopend;Den Dolder - Soesterberg;Utrecht - Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898833;2024-01-09;2024-01-09;17:46:30;17:51:00;9,628;2140,000;4,500;6,0;3,9;A;28;A28;oplopend;Utrecht-De Uithof - Den Dolder;Utrecht - Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898834;2024-01-09;2024-01-09;17:46:30;17:56:00;25,600;2695,000;9,500;60,4;63,0;A;2;A2;aflopend;Utrecht-Langerak - Leidsche Rijntunnel;Utrecht - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898835;2024-01-09;2024-01-09;17:46:30;17:49:00;8,277;3311,000;2,500;13,9;11,0;A;4;A4;oplopend;Hoofddorp-Zuid - Nieuw-Vennep;Amsterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898836;2024-01-09;2024-01-09;17:46:30;17:54:00;16,640;2219,000;7,500;41,0;38,9;A;35;A35;oplopend;Wierden-West - A35: Wierden;Almelo - Enschede;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898838;2024-01-09;2024-01-09;17:47:31;17:49:00;4,450;3000,000;1,483;91,3;85,3;A;28;A28;oplopend;Hattemerbroek - Zwolle-Zuid;Amersfoort - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898921;2024-01-09;2024-01-09;17:59:29;18:01:02;4,030;2600,000;1,550;24,0;21,4;N;35;N35;oplopend;Mariënheem - Haarle;Zwolle - Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898922;2024-01-09;2024-01-09;17:59:29;18:01:02;3,720;2400,000;1,550;24,8;27,2;N;44;N44;aflopend;Wassenaar-Kerkehout - Voorschoten;Den Haag - Wassenaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898923;2024-01-09;2024-01-09;18:00:30;18:03:00;5,750;2300,000;2,500;1,1;3,4;A;28;A28;aflopend;Utrecht-De Uithof - Rijnsweerd;Amersfoort - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898924;2024-01-09;2024-01-09;18:00:30;18:04:00;11,223;3207,000;3,500;8,4;4,5;A;28;A28;oplopend;Utrecht-De Uithof - Den Dolder;Utrecht - Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3898926;2024-01-09;2024-01-09;18:00:30;18:02:00;3,000;2000,000;1,500;0,0;2,0;A;4;A4;aflopend;Amsterdam-Sloten - De Nieuwe Meer;Den Haag - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899025;2024-01-09;2024-01-09;20:13:26;20:22:00;23,130;2700,000;8,567;37,8;35,1;A;15;A15;oplopend;Rozenburg/Industriegebied Pothof - Rozenburg-Centrum;Europoort - Ridderkerk;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899040;2024-01-09;2024-01-09;22:51:23;22:53:00;3,395;2100,000;1,617;128,4;130,5;A;2;A2;aflopend;Boxtel - Boxtel-Noord;Eindhoven - 's-Hertogenbosch;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899046;2024-01-10;2024-01-10;1:41:18;1:44:00;5,910;2189,000;2,700;72,9;0,1;A;67;A67;aflopend;Venlo - Velden;Duitse grens - Venlo;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899050;2024-01-10;2024-01-10;6:09:22;6:21:00;28,267;2430,000;11,633;50,8;48,8;A;27;A27;oplopend;Noordeloos - Lexmond;Gorinchem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899052;2024-01-10;2024-01-10;6:24:23;6:39:00;45,512;3114,000;14,617;43,5;40,4;A;27;A27;oplopend;Noordeloos - Lexmond;Gorinchem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899148;2024-01-10;2024-01-10;7:49:28;7:51:00;3,067;2000,000;1,533;45,8;47,8;A;20;A20;aflopend;Moordrecht - Nieuwerkerk aan den IJssel;Gouda - Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899149;2024-01-10;2024-01-10;7:49:28;7:55:01;18,425;3320,000;5,550;31,8;28,3;A;20;A20;oplopend;Rotterdam-Schiebroek - Rotterdam-Crooswijk;Hoek van Holland - Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899150;2024-01-10;2024-01-10;7:49:28;7:51:00;3,680;2400,000;1,533;163,8;166,2;A;2;A2;aflopend;De Hogt - Batadorp;Maastricht - Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899151;2024-01-10;2024-01-10;7:49:28;7:55:01;14,533;2619,000;5,550;50,9;53,0;A;4;A4;aflopend;Rijswijk - Rijswijk-Plaspoelpolder;Rotterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899152;2024-01-10;2024-01-10;7:51:28;8:30:02;127,220;3299,000;38,567;85,4;83,2;A;15;A15;oplopend;Sliedrecht-West - Sliedrecht-Oost;Ridderkerk - Gorinchem;Defect voertuig (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 13], [Defect(e) voertuig(en) 15], [Opruimingswerkzaamheden 11];[000], [BKD], [OCL];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
3899254;2024-01-10;2024-01-10;8:19:29;8:21:00;3,185;2100,000;1,517;17,9;15,8;A;13;A13;oplopend;Rotterdam The Hague Airport - Overschie;Rijswijk - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899255;2024-01-10;2024-01-10;8:19:29;8:21:00;3,185;2100,000;1,517;164,4;166,5;A;2;A2;aflopend;De Hogt - Batadorp;Maastricht - Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899256;2024-01-10;2024-01-10;8:19:29;8:21:00;3,033;2000,000;1,517;176,5;178,5;A;2;A2;aflopend;Leende - Valkenswaard;Maastricht - Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899257;2024-01-10;2024-01-10;8:19:29;8:39:00;48,163;2468,000;19,517;29,1;27,1;A;9;A9;oplopend;Amstelveen-Stadshart - Schipholbrug;Amstelveen - Alkmaar;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 20];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3899342;2024-01-10;2024-01-10;8:49:29;8:51:01;3,067;2000,000;1,533;78,3;80,3;A;27;A27;aflopend;Rijnsweerd - Lunetten;Utrecht - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
